,date,restaurant_id,*,**,***
7988,2012-12-30,Y1EmJV3w,0,0,0
18753,2012-12-30,Y1EmK7ow,0,0,0
32693,2012-12-30,Y1EmKRow,0,0,0
13699,2012-12-30,Y1EmLmOw,0,0,0
13407,2012-12-30,Y1EmMWEw,0,0,0
32690,2012-12-30,Y1EmNm3w,0,0,0
14080,2012-12-30,Y1EmNn3w,0,0,0
16658,2012-12-30,Y1EmPJOw,0,0,0
13255,2012-12-30,Y1EmQ7Ew,0,0,0
24489,2012-12-30,Y1EmVJ3w,0,0,0
13960,2012-12-30,Y1EmWnow,0,0,0
14166,2012-12-30,Y1EmX9Ow,0,0,0
1940,2012-12-30,Y1EmY7Ew,0,0,0
29399,2012-12-30,Y1EmbA3w,0,0,0
14945,2012-12-30,Y1EmdlOw,0,0,0
21095,2012-12-30,Y1EmeAEw,0,0,0
5904,2012-12-30,Y1EmeWEw,0,0,0
11278,2012-12-30,Y1EmgVow,0,0,0
23529,2012-12-30,Y1EmjR3w,0,0,0
18264,2012-12-30,Y1EmlGOw,0,0,0
1098,2012-12-30,Y1Emn73w,0,0,0
31310,2012-12-30,Y1EmpROw,0,0,0
14209,2012-12-30,Y1Emq9Ew,0,0,0
7342,2012-12-30,Y1EmrJ3w,0,0,0
5207,2012-12-30,Y1Emrl3w,0,0,0
10849,2012-12-30,Y1Emv93w,0,0,0
9333,2012-12-30,Y1EmvV3w,0,0,0
24901,2012-12-30,Y1EmwVow,0,0,0
13854,2012-12-30,Y1Emwnow,0,0,0
18342,2012-12-30,Y1Emx7Ow,0,0,0
3260,2012-12-30,Y1EmxWOw,0,0,0
21460,2012-12-30,Y1EmymEw,0,0,0
1688,2012-12-30,Y1EmzA3w,0,0,0
9239,2012-12-30,ZBEn1KOY,0,0,0
22936,2012-12-30,ZBEn2EYb,0,0,0
22227,2012-12-30,ZBEn2WEY,0,0,0
9308,2012-12-30,ZBEn4ZoY,0,0,0
7373,2012-12-30,ZBEn5vOY,0,0,0
26856,2012-12-30,ZBEn6pEY,0,0,0
31960,2012-12-30,ZBEn7W3Y,0,0,0
8558,2012-12-30,ZBEnAqOY,0,0,0
2719,2012-12-30,ZBEnDYoY,0,0,0
12113,2012-12-30,ZBEnJpEY,0,0,0
26372,2012-12-30,ZBEnNqEY,0,0,0
16379,2012-12-30,ZBEnProY,0,0,0
6315,2012-12-30,ZBEnQaOY,0,0,0
2774,2012-12-30,ZBEnVZEY,0,0,0
27437,2012-12-30,ZBEnW23Y,0,0,0
6555,2012-12-30,ZBEnXKoY,0,0,0
7005,2012-12-30,ZBEnaqOY,0,0,0
20872,2012-12-30,ZBEnbpEY,0,0,0
24260,2012-12-30,ZBEndKoY,0,0,0
256,2012-12-30,ZBEngr3Y,0,0,0
18089,2012-12-30,ZBEnjpEY,0,0,0
3601,2012-12-30,ZBEnlqoY,0,0,0
13023,2012-12-30,ZBEnnKEY,0,0,0
565,2012-12-30,ZBEnqvOY,0,0,0
29666,2012-12-30,ZBEnraEY,0,0,0
8014,2012-12-30,ZBEnvrEY,0,0,0
5614,2012-12-30,ZBEnwG3Y,0,0,0
7095,2012-12-30,ZBEnzYEY,0,0,0
14853,2012-12-30,dj3d0r39,0,0,0
4793,2012-12-30,dj3d25O9,0,0,0
6560,2012-12-30,dj3d2KO9,0,0,0
28407,2012-12-30,dj3d5Xo9,0,0,0
26132,2012-12-30,dj3d6LO9,0,0,0
27273,2012-12-30,dj3d6rO9,0,0,0
22243,2012-12-30,dj3d8r39,0,0,0
2218,2012-12-30,dj3d9Ao9,0,0,0
3267,2012-12-30,dj3dB5O9,0,0,0
183,2012-12-30,dj3dBLO9,0,0,0
9573,2012-12-30,dj3dDj39,0,0,0
31158,2012-12-30,dj3dGjE9,0,0,0
16870,2012-12-30,dj3dJLO9,0,0,0
11651,2012-12-30,dj3dJrO9,0,0,0
1580,2012-12-30,dj3dKKE9,0,0,0
11170,2012-12-30,dj3dLK39,0,0,0
8990,2012-12-30,dj3dMKo9,0,0,0
12614,2012-12-30,dj3dNLO9,0,0,0
1571,2012-12-30,dj3dP739,0,0,0
18265,2012-12-30,dj3dQao9,0,0,0
19546,2012-12-30,dj3dR5O9,0,0,0
17681,2012-12-30,dj3dV5O9,0,0,0
1221,2012-12-30,dj3dWAE9,0,0,0
28218,2012-12-30,dj3dX539,0,0,0
32016,2012-12-30,dj3dXL39,0,0,0
20752,2012-12-30,dj3dYgo9,0,0,0
10098,2012-12-30,dj3dZ7O9,0,0,0
6133,2012-12-30,dj3daao9,0,0,0
23530,2012-12-30,dj3dao9v,0,0,0
6614,2012-12-30,dj3dbrO9,0,0,0
7535,2012-12-30,dj3ddg39,0,0,0
1082,2012-12-30,dj3dgrE9,0,0,0
29502,2012-12-30,dj3djjO9,0,0,0
11797,2012-12-30,dj3dkXE9,0,0,0
25388,2012-12-30,dj3dkaE9,0,0,0
5495,2012-12-30,dj3dl739,0,0,0
11331,2012-12-30,dj3dlN39,0,0,0
27174,2012-12-30,dj3dm5o9,0,0,0
12427,2012-12-30,dj3dmKo9,0,0,0
2768,2012-12-30,dj3dqNo9,0,0,0
570,2012-12-30,dj3dr7O9,0,0,0
4852,2012-12-30,dj3dwXE9,0,0,0
9629,2012-12-30,dj3dwaE9,0,0,0
16393,2012-12-30,dj3dxN39,0,0,0
8339,2012-12-30,dj3dyNo9,0,0,0
20726,2012-12-30,dj3dz7O9,0,0,0
9931,2012-12-30,eVOB0r3j,0,0,0
4591,2012-12-30,eVOB1Loj,0,0,0
26702,2012-12-30,eVOB21Oj,0,0,0
18730,2012-12-30,eVOB5Loj,0,0,0
16413,2012-12-30,eVOB61Oj,0,0,0
11615,2012-12-30,eVOB76Ej,0,0,0
31046,2012-12-30,eVOB8w3j,0,0,0
206,2012-12-30,eVOB91oj,0,0,0
6310,2012-12-30,eVOBAJoj,0,0,0
8858,2012-12-30,eVOBBJOj,0,0,0
19765,2012-12-30,eVOBDa3j,0,0,0
26763,2012-12-30,eVOBGeEj,0,0,0
20923,2012-12-30,eVOBKkEj,0,0,0
21160,2012-12-30,eVOBL3jr,0,0,0
31137,2012-12-30,eVOBLr3j,0,0,0
30571,2012-12-30,eVOBMwoj,0,0,0
30156,2012-12-30,eVOBNMOj,0,0,0
24930,2012-12-30,eVOBPw3j,0,0,0
9608,2012-12-30,eVOBQMoj,0,0,0
33743,2012-12-30,eVOBWeEj,0,0,0
8293,2012-12-30,eVOBX13j,0,0,0
14926,2012-12-30,eVOBY6oj,0,0,0
19175,2012-12-30,eVOBbJOj,0,0,0
32347,2012-12-30,eVOBda3j,0,0,0
1124,2012-12-30,eVOBgpEj,0,0,0
8289,2012-12-30,eVOBjkOj,0,0,0
28010,2012-12-30,eVOBl63j,0,0,0
17098,2012-12-30,eVOBqJoj,0,0,0
7756,2012-12-30,eVOBreOj,0,0,0
25056,2012-12-30,eVOBwLEj,0,0,0
23394,2012-12-30,eVOBxw3j,0,0,0
5903,2012-12-30,eVOBykoj,0,0,0
21119,2012-12-30,eVOBzpOj,0,0,0
21298,2012-12-30,ekE41G32,0,0,0
33686,2012-12-30,ekE42No2,0,0,0
5721,2012-12-30,ekE44YE2,0,0,0
266,2012-12-30,ekE476O2,0,0,0
16907,2012-12-30,ekE49L32,0,0,0
90,2012-12-30,ekE4Az32,0,0,0
27922,2012-12-30,ekE4DKE2,0,0,0
930,2012-12-30,ekE4GjO2,0,0,0
32744,2012-12-30,ekE4JLo2,0,0,0
2347,2012-12-30,ekE4K6O2,0,0,0
21313,2012-12-30,ekE4L0E2,0,0,0
10328,2012-12-30,ekE4Mr32,0,0,0
16654,2012-12-30,ekE4Qz32,0,0,0
32,2012-12-30,ekE4Rjo2,0,0,0
689,2012-12-30,ekE4VZo2,0,0,0
12261,2012-12-30,ekE4WLO2,0,0,0
18542,2012-12-30,ekE4X0E2,0,0,0
3566,2012-12-30,ekE4az32,0,0,0
21791,2012-12-30,ekE4bro2,0,0,0
7651,2012-12-30,ekE4eK32,0,0,0
14951,2012-12-30,ekE4grO2,0,0,0
30405,2012-12-30,ekE4kYO2,0,0,0
27599,2012-12-30,ekE4mN32,0,0,0
26901,2012-12-30,ekE4qL32,0,0,0
10707,2012-12-30,ekE4vNo2,0,0,0
3616,2012-12-30,ekE4w0O2,0,0,0
22027,2012-12-30,ekE4xKE2,0,0,0
15483,2012-12-30,ekE4y632,0,0,0
13725,2012-12-30,ekE4zo2Q,0,0,0
3884,2012-12-30,ekE4zro2,0,0,0
6147,2012-12-30,geEV0Zoz,0,0,0
32346,2012-12-30,geEV1YOz,0,0,0
4682,2012-12-30,geEV1kOz,0,0,0
131,2012-12-30,geEV2dEz,0,0,0
26922,2012-12-30,geEV4eoz,0,0,0
33173,2012-12-30,geEV5BOz,0,0,0
7187,2012-12-30,geEV6kEz,0,0,0
16253,2012-12-30,geEV85oz,0,0,0
8682,2012-12-30,geEV8zoz,0,0,0
1219,2012-12-30,geEVABOz,0,0,0
32186,2012-12-30,geEVBJEz,0,0,0
823,2012-12-30,geEVDJoz,0,0,0
25055,2012-12-30,geEVDeoz,0,0,0
24365,2012-12-30,geEVGZ3z,0,0,0
32496,2012-12-30,geEVJzEz,0,0,0
835,2012-12-30,geEVK53z,0,0,0
2799,2012-12-30,geEVKJ3z,0,0,0
4984,2012-12-30,geEVLzoz,0,0,0
7125,2012-12-30,geEVPzoz,0,0,0
22117,2012-12-30,geEVQVOz,0,0,0
18752,2012-12-30,geEVRzEz,0,0,0
30176,2012-12-30,geEVVdEz,0,0,0
10068,2012-12-30,geEVVkEz,0,0,0
32237,2012-12-30,geEVXYoz,0,0,0
822,2012-12-30,geEVYZOz,0,0,0
31050,2012-12-30,geEVZvEz,0,0,0
25580,2012-12-30,geEVaVOz,0,0,0
29688,2012-12-30,geEVavOz,0,0,0
23728,2012-12-30,geEVbBEz,0,0,0
13223,2012-12-30,geEVdZoz,0,0,0
33280,2012-12-30,geEVeBOz,0,0,0
27341,2012-12-30,geEVeVOz,0,0,0
21271,2012-12-30,geEVge3z,0,0,0
16942,2012-12-30,geEVjvEz,0,0,0
31432,2012-12-30,geEVkv3z,0,0,0
27513,2012-12-30,geEVmeOz,0,0,0
16259,2012-12-30,geEVn5Ez,0,0,0
30929,2012-12-30,geEVpVoz,0,0,0
2207,2012-12-30,geEVqZOz,0,0,0
6952,2012-12-30,geEVr5Ez,0,0,0
12771,2012-12-30,geEVvJEz,0,0,0
7680,2012-12-30,geEVw53z,0,0,0
5569,2012-12-30,geEVwJ3z,0,0,0
8348,2012-12-30,geEVz5Ez,0,0,0
15450,2012-12-30,geEVzzEz,0,0,0
10324,2012-12-30,lnOR0G3N,0,0,0
3440,2012-12-30,lnOR16oN,0,0,0
2879,2012-12-30,lnOR2aON,0,0,0
24575,2012-12-30,lnOR4q3N,0,0,0
32784,2012-12-30,lnOR5eoN,0,0,0
31925,2012-12-30,lnOR8a3N,0,0,0
11283,2012-12-30,lnOR9LoN,0,0,0
29388,2012-12-30,lnORDD3N,0,0,0
26853,2012-12-30,lnORGdEN,0,0,0
25267,2012-12-30,lnORKGEN,0,0,0
12023,2012-12-30,lnORLK3N,0,0,0
21496,2012-12-30,lnORNnON,0,0,0
11424,2012-12-30,lnORPD3N,0,0,0
23917,2012-12-30,lnORQDoN,0,0,0
14217,2012-12-30,lnORRnON,0,0,0
12154,2012-12-30,lnORVGON,0,0,0
17854,2012-12-30,lnORXK3N,0,0,0
31636,2012-12-30,lnORYqoN,0,0,0
12523,2012-12-30,lnORZeON,0,0,0
11597,2012-12-30,lnORaqoN,0,0,0
11077,2012-12-30,lnORbLON,0,0,0
19065,2012-12-30,lnORdd3N,0,0,0
24939,2012-12-30,lnORgDEN,0,0,0
28806,2012-12-30,lnORjnON,0,0,0
24611,2012-12-30,lnORkdEN,0,0,0
26111,2012-12-30,lnORlq3N,0,0,0
32782,2012-12-30,lnORmdoN,0,0,0
29685,2012-12-30,lnORnVON,0,0,0
24038,2012-12-30,lnORpe3N,0,0,0
1426,2012-12-30,lnORvnON,0,0,0
18219,2012-12-30,lnORw6EN,0,0,0
30198,2012-12-30,lnORxV3N,0,0,0
33802,2012-12-30,lnORzeON,0,0,0
29220,2012-12-30,m0oW02OG,0,0,0
18556,2012-12-30,m0oW1gEG,0,0,0
11343,2012-12-30,m0oW23Gj,0,0,0
27352,2012-12-30,m0oW2d3G,0,0,0
21410,2012-12-30,m0oW5wEG,0,0,0
30240,2012-12-30,m0oW92EG,0,0,0
3149,2012-12-30,m0oWBg3G,0,0,0
28229,2012-12-30,m0oWDJOG,0,0,0
6053,2012-12-30,m0oWGwoG,0,0,0
8218,2012-12-30,m0oWJl3G,0,0,0
8822,2012-12-30,m0oWNg3G,0,0,0
29693,2012-12-30,m0oWPQOG,0,0,0
21903,2012-12-30,m0oWQPEG,0,0,0
33543,2012-12-30,m0oWRQ3G,0,0,0
4803,2012-12-30,m0oWW2oG,0,0,0
12501,2012-12-30,m0oWY1EG,0,0,0
4323,2012-12-30,m0oWZP3G,0,0,0
16668,2012-12-30,m0oWaQEG,0,0,0
5116,2012-12-30,m0oWbz3G,0,0,0
28565,2012-12-30,m0oWdROG,0,0,0
29206,2012-12-30,m0oWgloG,0,0,0
11568,2012-12-30,m0oWjJ3G,0,0,0
13521,2012-12-30,m0oWlJOG,0,0,0
28852,2012-12-30,m0oWmREG,0,0,0
14729,2012-12-30,m0oWnR3G,0,0,0
26641,2012-12-30,m0oWpzOG,0,0,0
25134,2012-12-30,m0oWqlEG,0,0,0
16571,2012-12-30,m0oWrz3G,0,0,0
29408,2012-12-30,m0oWxROG,0,0,0
12063,2012-12-30,m0oWyPEG,0,0,0
1284,2012-12-30,m0oWz13G,0,0,0
1668,2012-12-30,njoZ0YEr,0,0,0
18204,2012-12-30,njoZ1D3r,0,0,0
18623,2012-12-30,njoZ1Q3r,0,0,0
9362,2012-12-30,njoZ2Aor,0,0,0
25469,2012-12-30,njoZ4AEr,0,0,0
12436,2012-12-30,njoZ4YEr,0,0,0
21375,2012-12-30,njoZ5X3r,0,0,0
14324,2012-12-30,njoZ6Dor,0,0,0
25758,2012-12-30,njoZ6vor,0,0,0
1179,2012-12-30,njoZ71Or,0,0,0
8964,2012-12-30,njoZ8vEr,0,0,0
33716,2012-12-30,njoZ9y3r,0,0,0
15257,2012-12-30,njoZAb3r,0,0,0
12699,2012-12-30,njoZBYor,0,0,0
5036,2012-12-30,njoZD1Er,0,0,0
31544,2012-12-30,njoZGbOr,0,0,0
7267,2012-12-30,njoZJAor,0,0,0
8213,2012-12-30,njoZJbor,0,0,0
19113,2012-12-30,njoZJorY,0,0,0
14850,2012-12-30,njoZKJOr,0,0,0
19991,2012-12-30,njoZLBEr,0,0,0
25211,2012-12-30,njoZNBor,0,0,0
28043,2012-12-30,njoZPyEr,0,0,0
2947,2012-12-30,njoZQX3r,0,0,0
28954,2012-12-30,njoZRyor,0,0,0
5320,2012-12-30,njoZVDor,0,0,0
24531,2012-12-30,njoZWJOr,0,0,0
4251,2012-12-30,njoZX1Er,0,0,0
8480,2012-12-30,njoZXBEr,0,0,0
2586,2012-12-30,njoZYy3r,0,0,0
26113,2012-12-30,njoZZ1or,0,0,0
8806,2012-12-30,njoZZBor,0,0,0
2241,2012-12-30,njoZaA3r,0,0,0
28132,2012-12-30,njoZaY3r,0,0,0
27189,2012-12-30,njoZbvor,0,0,0
6469,2012-12-30,njoZdJEr,0,0,0
32225,2012-12-30,njoZeJ3r,0,0,0
23554,2012-12-30,njoZeb3r,0,0,0
28723,2012-12-30,njoZgbOr,0,0,0
10123,2012-12-30,njoZjQor,0,0,0
23392,2012-12-30,njoZkBOr,0,0,0
4746,2012-12-30,njoZl1Er,0,0,0
25192,2012-12-30,njoZlyEr,0,0,0
1702,2012-12-30,njoZnvor,0,0,0
13606,2012-12-30,njoZpBEr,0,0,0
9426,2012-12-30,njoZqQ3r,6,0,1
15979,2012-12-30,njoZqX3r,0,0,0
15438,2012-12-30,njoZrvor,0,0,0
13197,2012-12-30,njoZxAEr,0,0,0
24196,2012-12-30,njoZyY3r,0,0,0
2962,2012-12-30,njoZzYor,0,0,0
29665,2012-12-30,nkOv0X3B,0,0,0
13085,2012-12-30,nkOv1loB,0,0,0
6308,2012-12-30,nkOv2wOB,0,0,0
11858,2012-12-30,nkOv473B,0,0,0
14210,2012-12-30,nkOv6VOB,0,0,0
23476,2012-12-30,nkOv8V3B,0,0,0
15052,2012-12-30,nkOvAaoB,0,0,0
18942,2012-12-30,nkOvDl3B,0,0,0
17003,2012-12-30,nkOvJ8OB,0,0,0
11959,2012-12-30,nkOvKLEB,0,0,0
475,2012-12-30,nkOvLx3B,0,0,0
28247,2012-12-30,nkOvMZoB,0,0,0
28410,2012-12-30,nkOvQ8oB,0,0,0
14500,2012-12-30,nkOvRxOB,0,0,0
20694,2012-12-30,nkOvVMOB,0,0,0
7928,2012-12-30,nkOvWxEB,0,0,0
2291,2012-12-30,nkOvXV3B,0,0,0
18081,2012-12-30,nkOvZOBW,0,0,0
31748,2012-12-30,nkOvZZOB,0,0,0
26221,2012-12-30,nkOva8oB,0,0,0
15493,2012-12-30,nkOvblOB,0,0,0
30691,2012-12-30,nkOveLoB,0,0,0
20642,2012-12-30,nkOvgaEB,0,0,0
26441,2012-12-30,nkOvkaEB,0,0,0
13247,2012-12-30,nkOvll3B,0,0,0
28277,2012-12-30,nkOvmLoB,0,0,0
13624,2012-12-30,nkOvpx3B,0,0,0
12525,2012-12-30,nkOvvaOB,0,0,0
11574,2012-12-30,nkOvwXEB,0,0,0
32955,2012-12-30,nkOvzLOB,0,0,0
23822,2012-12-30,p0380g3m,0,0,0
27642,2012-12-30,p0381eom,0,0,0
2082,2012-12-30,p03824Om,0,0,0
4861,2012-12-30,p0382zOm,0,0,0
10794,2012-12-30,p0384A3m,0,0,0
31243,2012-12-30,p03868Om,0,0,0
16069,2012-12-30,p0386AOm,0,0,0
8683,2012-12-30,p0387GEm,0,0,0
25553,2012-12-30,p038843m,0,0,0
23424,2012-12-30,p0389Dom,0,0,0
31013,2012-12-30,p0389Gom,0,0,0
32120,2012-12-30,p038ADom,0,0,0
1711,2012-12-30,p038BDOm,0,0,0
9172,2012-12-30,p038De3m,0,0,0
10084,2012-12-30,p038GaEm,0,0,0
8400,2012-12-30,p038JvOm,0,0,0
8718,2012-12-30,p038Lz3m,0,0,0
8838,2012-12-30,p038M4om,0,0,0
23556,2012-12-30,p038Mzom,0,0,0
17173,2012-12-30,p038NDOm,0,0,0
5759,2012-12-30,p038NGOm,0,0,0
880,2012-12-30,p038Pz3m,0,0,0
4065,2012-12-30,p038Qaom,0,0,0
12051,2012-12-30,p038VvOm,0,0,0
27887,2012-12-30,p038Xv3m,0,0,0
21229,2012-12-30,p038YGom,0,0,0
15317,2012-12-30,p038ZvOm,0,0,0
7630,2012-12-30,p038aDom,0,0,0
9394,2012-12-30,p038bGOm,0,0,0
17664,2012-12-30,p038beOm,0,0,0
567,2012-12-30,p038dX3m,0,0,0
3470,2012-12-30,p038eGom,0,0,0
17948,2012-12-30,p038eeom,0,0,0
16918,2012-12-30,p038gXEm,0,0,0
7344,2012-12-30,p038la3m,0,0,0
12758,2012-12-30,p038m8om,0,0,0
31839,2012-12-30,p038n4Om,0,0,0
27524,2012-12-30,p038p43m,0,0,0
29075,2012-12-30,p038pX3m,0,0,0
13603,2012-12-30,p038rzOm,0,0,0
25705,2012-12-30,p038vaOm,0,0,0
15345,2012-12-30,p038w8Em,0,0,0
7084,2012-12-30,p038xX3m,0,0,0
33514,2012-12-30,p038zzOm,0,0,0
13656,2012-12-30,qN3g0goA,0,0,0
19248,2012-12-30,qN3g2EAv,0,0,0
6535,2012-12-30,qN3g2YEA,0,0,0
12826,2012-12-30,qN3g4JoA,0,0,0
7934,2012-12-30,qN3g7M3A,0,0,0
21842,2012-12-30,qN3g9nOA,0,0,0
941,2012-12-30,qN3gAYOA,0,0,0
17261,2012-12-30,qN3gDBoA,0,0,0
2222,2012-12-30,qN3gGM3A,0,0,0
19841,2012-12-30,qN3gJ2EA,0,0,0
15137,2012-12-30,qN3gK03A,0,0,0
19484,2012-12-30,qN3gLMoA,0,0,0
19982,2012-12-30,qN3gQ1OA,0,0,0
32776,2012-12-30,qN3gVgEA,0,0,0
16807,2012-12-30,qN3gW13A,0,0,0
5997,2012-12-30,qN3gX1oA,0,0,0
29616,2012-12-30,qN3gYnOA,0,0,0
4089,2012-12-30,qN3gZBEA,0,0,0
19866,2012-12-30,qN3gb2EA,0,0,0
2075,2012-12-30,qN3gjQEA,0,0,0
837,2012-12-30,qN3gkz3A,0,0,0
18436,2012-12-30,qN3glYoA,0,0,0
15556,2012-12-30,qN3gmJOA,0,0,0
31099,2012-12-30,qN3gpYoA,0,0,0
13048,2012-12-30,qN3gq2OA,0,0,0
32709,2012-12-30,qN3grzEA,0,0,0
13141,2012-12-30,qN3gvnEA,0,0,0
17256,2012-12-30,qN3gyzOA,0,0,0
10437,2012-12-30,qN3gzgEA,10,1,0
33809,2012-12-30,rJoQ0a3V,0,0,0
20697,2012-12-30,rJoQ1GoV,0,0,0
31195,2012-12-30,rJoQ59oV,0,0,0
16983,2012-12-30,rJoQ6WOV,0,0,0
1207,2012-12-30,rJoQ9loV,0,0,0
32677,2012-12-30,rJoQ9oVj,0,0,0
21104,2012-12-30,rJoQGvEV,0,0,0
18386,2012-12-30,rJoQJLOV,0,0,0
9459,2012-12-30,rJoQK0EV,0,0,0
20444,2012-12-30,rJoQLG3V,0,0,0
23454,2012-12-30,rJoQMAoV,0,0,0
27220,2012-12-30,rJoQNaOV,0,0,0
30219,2012-12-30,rJoQPv3V,0,0,0
8974,2012-12-30,rJoQRlOV,0,0,0
17807,2012-12-30,rJoQVAOV,0,0,0
23281,2012-12-30,rJoQW9EV,0,0,0
28095,2012-12-30,rJoQX03V,0,0,0
17212,2012-12-30,rJoQZWOV,0,0,0
13320,2012-12-30,rJoQa0oV,0,0,0
826,2012-12-30,rJoQbqOV,0,0,0
16055,2012-12-30,rJoQdL3V,0,0,0
31528,2012-12-30,rJoQeAoV,0,0,0
2311,2012-12-30,rJoQgqEV,0,0,0
16456,2012-12-30,rJoQj0OV,0,0,0
16052,2012-12-30,rJoQkrEV,0,0,0
23005,2012-12-30,rJoQmroV,0,0,0
9025,2012-12-30,rJoQnlOV,0,0,0
17064,2012-12-30,rJoQpa3V,0,0,0
30417,2012-12-30,rJoQqroV,0,0,0
22939,2012-12-30,rJoQrqOV,0,0,0
14931,2012-12-30,rJoQvaOV,0,0,0
3062,2012-12-30,rJoQxr3V,0,0,0
2588,2012-12-30,rJoQzAOV,0,0,0
32775,2012-12-30,rNo60E6x,0,0,0
3534,2012-12-30,rNo60dE6,0,0,0
15151,2012-12-30,rNo62Jo6,0,0,0
19313,2012-12-30,rNo64LE6,0,0,0
22704,2012-12-30,rNo65X36,0,0,0
17076,2012-12-30,rNo66Ko6,0,0,0
1916,2012-12-30,rNo6DdE6,0,0,0
21718,2012-12-30,rNo6G0O6,0,0,0
19420,2012-12-30,rNo6KgO6,0,0,0
4475,2012-12-30,rNo6LXE6,0,0,0
31648,2012-12-30,rNo6M636,0,0,0
2157,2012-12-30,rNo6Qa36,0,0,0
29513,2012-12-30,rNo6RLo6,0,0,0
22442,2012-12-30,rNo6WXO6,0,0,0
23296,2012-12-30,rNo6Yg36,0,0,0
523,2012-12-30,rNo6aa36,0,0,0
29515,2012-12-30,rNo6dlE6,0,0,0
23982,2012-12-30,rNo6e036,0,0,0
15737,2012-12-30,rNo6gqO6,0,0,0
17276,2012-12-30,rNo6lgE6,0,0,0
13702,2012-12-30,rNo6ma36,0,0,0
33068,2012-12-30,rNo6n6o6,0,0,0
26351,2012-12-30,rNo6p0E6,0,0,0
33081,2012-12-30,rNo6qq36,0,0,0
11942,2012-12-30,rNo6rqo6,0,0,0
31582,2012-12-30,rNo6v6o6,0,0,0
16138,2012-12-30,rNo6w6O6,0,0,0
11708,2012-12-30,rNo6xdE6,0,0,0
10376,2012-12-30,rNo6yJ36,0,0,0
324,2012-12-30,v5oJ1j3B,0,0,0
3997,2012-12-30,v5oJ2JoB,0,0,0
21555,2012-12-30,v5oJ4AEB,0,0,0
13795,2012-12-30,v5oJ5r3B,0,0,0
14061,2012-12-30,v5oJ7AOB,0,0,0
179,2012-12-30,v5oJ9J3B,0,0,0
8255,2012-12-30,v5oJA83B,0,0,0
6590,2012-12-30,v5oJDdEB,0,0,0
26198,2012-12-30,v5oJGbOB,0,0,0
25124,2012-12-30,v5oJJJoB,0,0,0
26518,2012-12-30,v5oJKbOB,0,0,0
30622,2012-12-30,v5oJLjEB,0,0,0
20053,2012-12-30,v5oJMA3B,0,0,0
197,2012-12-30,v5oJN8oB,0,0,0
387,2012-12-30,v5oJQ13B,0,0,0
13535,2012-12-30,v5oJR8oB,0,0,0
32326,2012-12-30,v5oJVroB,0,0,0
23388,2012-12-30,v5oJWyOB,0,0,0
24553,2012-12-30,v5oJZ8oB,0,0,0
2101,2012-12-30,v5oJaA3B,0,0,0
22912,2012-12-30,v5oJbyoB,0,0,0
14015,2012-12-30,v5oJddEB,0,0,0
1899,2012-12-30,v5oJk7OB,0,0,0
24010,2012-12-30,v5oJlBEB,0,0,0
10998,2012-12-30,v5oJmd3B,0,0,0
11395,2012-12-30,v5oJn1oB,0,0,0
21137,2012-12-30,v5oJrboB,0,0,0
28854,2012-12-30,v5oJroBL,0,0,0
2283,2012-12-30,v5oJvyoB,0,0,0
12921,2012-12-30,v5oJyJ3B,0,0,0
10330,2012-12-30,we3900Ek,0,0,0
28763,2012-12-30,we3905Ek,0,0,0
32445,2012-12-30,we39193k,0,0,0
805,2012-12-30,we395l3k,0,0,0
23118,2012-12-30,we396vok,0,0,0
13208,2012-12-30,we397lOk,0,0,0
13212,2012-12-30,we398ZEk,0,0,0
28756,2012-12-30,we398lEk,0,0,0
2563,2012-12-30,we39993k,0,0,0
3801,2012-12-30,we39Al3k,0,0,0
19027,2012-12-30,we39BZok,0,0,0
18308,2012-12-30,we39D9Ek,0,0,0
26979,2012-12-30,we39G0Ok,0,0,0
25073,2012-12-30,we39JDok,0,0,0
25383,2012-12-30,we39JNok,0,0,0
12255,2012-12-30,we39KZOk,0,0,0
26137,2012-12-30,we39KlOk,0,0,0
13227,2012-12-30,we39LrEk,0,0,0
20362,2012-12-30,we39MR3k,0,0,0
22934,2012-12-30,we39Nvok,0,0,0
22699,2012-12-30,we39PREk,0,0,0
32920,2012-12-30,we39Qr3k,0,0,0
1335,2012-12-30,we39Qv3k,0,0,0
14277,2012-12-30,we39W0Ok,0,0,0
22189,2012-12-30,we39WAOk,0,0,0
3695,2012-12-30,we39XDEk,0,0,0
14568,2012-12-30,we39YZ3k,0,0,0
18592,2012-12-30,we39aR3k,0,0,0
28539,2012-12-30,we39drEk,0,0,0
3886,2012-12-30,we39dvEk,0,0,0
9334,2012-12-30,we39eD3k,0,0,0
10667,2012-12-30,we39eN3k,0,0,0
13235,2012-12-30,we39gROk,0,0,0
5514,2012-12-30,we39kZOk,0,0,0
3934,2012-12-30,we39kvOk,0,0,0
13452,2012-12-30,we39lREk,0,0,0
27874,2012-12-30,we39mA3k,0,0,0
27095,2012-12-30,we39nrok,0,0,0
3410,2012-12-30,we39p5Ek,0,0,0
8788,2012-12-30,we39rokn,0,0,0
15748,2012-12-30,we39vDok,0,0,0
12399,2012-12-30,we39w9Ok,0,0,0
21205,2012-12-30,we39wNOk,0,0,0
8179,2012-12-30,we39xNEk,0,0,0
17740,2012-12-30,we39yD3k,0,0,0
31281,2012-12-30,we39yR3k,0,0,0
25777,2012-12-30,we39zlok,0,0,0
28221,2012-12-30,wmo70QOq,0,0,0
721,2012-12-30,wmo70jOq,0,0,0
